Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
3.9472e-02,0.0305594
3.9504e-02,0.0320906
3.9536e-02,0.0328031
3.9568e-02,0.0323031
3.9600e-02,0.0326937
3.9632e-02,0.0319687
3.9664e-02,0.0311125
3.9696e-02,0.0310344
3.9728e-02,0.0323375
3.9760e-02,0.0321562
3.9792e-02,0.0321625
3.9824e-02,0.032725
3.9856e-02,0.0336906
3.9888e-02,0.0335687
3.9920e-02,0.0345375
3.9952e-02,0.0343344
3.9984e-02,0.0343562
4.0016e-02,0.0346125
4.0048e-02,0.0348781
4.0080e-02,0.0358562
4.0112e-02,0.0370656
4.0144e-02,0.0375531
4.0176e-02,0.0373312
4.0208e-02,0.0380031
4.0240e-02,0.0393562
4.0272e-02,0.04025
4.0304e-02,0.0413437
4.0336e-02,0.0435656
4.0368e-02,0.0461406
4.0400e-02,0.0489594
4.0432e-02,0.0500812
4.0464e-02,0.0517719
4.0496e-02,0.0530875
4.0528e-02,0.0552781
4.0560e-02,0.0563219
4.0592e-02,0.0585125
4.0624e-02,0.0616281
4.0656e-02,0.0632375
4.0688e-02,0.0662312
4.0720e-02,0.0684125
4.0752e-02,0.0716406
4.0784e-02,0.0729187
4.0816e-02,0.0746125
4.0848e-02,0.07665
4.0880e-02,0.0783406
4.0912e-02,0.0790219
4.0944e-02,0.0829156
4.0976e-02,0.0850469
4.1008e-02,0.0887094
4.1040e-02,0.0875625
4.1072e-02,0.08765
4.1104e-02,0.0908031
4.1136e-02,0.0936
4.1168e-02,0.0938875
4.1200e-02,0.093325
4.1232e-02,0.0946937
4.1264e-02,0.0964
4.1296e-02,0.0972875
4.1328e-02,0.0978906
4.1360e-02,0.0970594
4.1392e-02,0.0964375
4.1424e-02,0.0952437
4.1456e-02,0.0946219
4.1488e-02,0.0937062
4.1520e-02,0.0930125
4.1552e-02,0.0929281
4.1584e-02,0.0910812
4.1616e-02,0.0894125
4.1648e-02,0.0887906
4.1680e-02,0.0875531
4.1712e-02,0.0851562
4.1744e-02,0.0816125
4.1776e-02,0.0792531
4.1808e-02,0.0774875
4.1840e-02,0.07455
4.1872e-02,0.0718219
4.1904e-02,0.0691219
4.1936e-02,0.0683531
4.1968e-02,0.0665375
4.2000e-02,0.0631812
4.2032e-02,0.0607625
4.2064e-02,0.0595094
4.2096e-02,0.05795
4.2128e-02,0.0556906
4.2160e-02,0.0534156
4.2192e-02,0.0512875
4.2224e-02,0.0498437
4.2256e-02,0.0492437
4.2288e-02,0.0479625
4.2320e-02,0.0465406
4.2352e-02,0.0437094
4.2384e-02,0.0423031
