Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
2.8592e-02,0.00556875
2.8624e-02,0.00560938
2.8656e-02,0.00553438
2.8688e-02,0.005675
2.8720e-02,0.00576875
2.8752e-02,0.00564063
2.8784e-02,0.00554688
2.8816e-02,0.0053625
2.8848e-02,0.00523438
2.8880e-02,0.0053875
2.8912e-02,0.00565625
2.8944e-02,0.00572188
2.8976e-02,0.00583125
2.9008e-02,0.00583125
2.9040e-02,0.00581875
2.9072e-02,0.0058125
2.9104e-02,0.0057375
2.9136e-02,0.0058375
2.9168e-02,0.00615313
2.9200e-02,0.00624688
2.9232e-02,0.005975
2.9264e-02,0.00611875
2.9296e-02,0.00600625
2.9328e-02,0.00588438
2.9360e-02,0.00589375
2.9392e-02,0.00579063
2.9424e-02,0.00570938
2.9456e-02,0.00577188
2.9488e-02,0.00575
2.9520e-02,0.00535313
2.9552e-02,0.0054625
2.9584e-02,0.00545938
2.9616e-02,0.00542188
2.9648e-02,0.00537188
2.9680e-02,0.00512813
2.9712e-02,0.00504688
2.9744e-02,0.0047875
2.9776e-02,0.00500938
2.9808e-02,0.00508125
2.9840e-02,0.00524063
2.9872e-02,0.00505
2.9904e-02,0.00511875
2.9936e-02,0.0055625
2.9968e-02,0.00582813
3.0000e-02,0.00616875
3.0032e-02,0.0058625
3.0064e-02,0.00545
3.0096e-02,0.00529375
3.0128e-02,0.0050875
3.0160e-02,0.00499375
3.0192e-02,0.00514063
3.0224e-02,0.00526875
3.0256e-02,0.0050875
3.0288e-02,0.005075
3.0320e-02,0.00505938
3.0352e-02,0.00501875
3.0384e-02,0.00512813
3.0416e-02,0.00533125
3.0448e-02,0.005475
3.0480e-02,0.00547813
