Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
1.0648e-01,0.0551469
1.0651e-01,0.0519812
1.0654e-01,0.0476656
1.0658e-01,0.0438031
1.0661e-01,0.0414937
1.0664e-01,0.03995
1.0667e-01,0.0392719
1.0670e-01,0.037975
1.0674e-01,0.0356594
1.0677e-01,0.03345
1.0680e-01,0.0322687
1.0683e-01,0.0311031
1.0686e-01,0.0306875
1.0690e-01,0.0300969
1.0693e-01,0.0294844
1.0696e-01,0.0298031
1.0699e-01,0.0297969
1.0702e-01,0.0301594
1.0706e-01,0.0299625
1.0709e-01,0.0296594
1.0712e-01,0.0296781
1.0715e-01,0.0297375
1.0718e-01,0.030175
1.0722e-01,0.0302969
1.0725e-01,0.030225
1.0728e-01,0.0303656
1.0731e-01,0.0300437
1.0734e-01,0.0292031
1.0738e-01,0.0284844
1.0741e-01,0.0287469
1.0744e-01,0.0296219
1.0747e-01,0.0302562
1.0750e-01,0.0312219
1.0754e-01,0.0308312
1.0757e-01,0.0315844
1.0760e-01,0.0328031
1.0763e-01,0.0349375
1.0766e-01,0.0380594
1.0770e-01,0.04285
1.0773e-01,0.0473687
1.0776e-01,0.0503469
1.0779e-01,0.0528719
1.0782e-01,0.0559844
1.0786e-01,0.0553937
1.0789e-01,0.0535156
1.0792e-01,0.0503094
1.0795e-01,0.0478344
1.0798e-01,0.0458375
1.0802e-01,0.043525
1.0805e-01,0.0398844
1.0808e-01,0.0381531
1.0811e-01,0.0375812
1.0814e-01,0.0365531
1.0818e-01,0.0350875
1.0821e-01,0.0334094
1.0824e-01,0.0327312
1.0827e-01,0.0329
1.0830e-01,0.0324344
1.0834e-01,0.0324906
1.0837e-01,0.032475
1.0840e-01,0.0329406
1.0843e-01,0.0327594
1.0846e-01,0.0321625
1.0850e-01,0.0314375
1.0853e-01,0.0306375
1.0856e-01,0.0319062
1.0859e-01,0.034425
1.0862e-01,0.0369312
1.0866e-01,0.0408781
1.0869e-01,0.0445437
1.0872e-01,0.0473937
1.0875e-01,0.0484406
1.0878e-01,0.048725
1.0882e-01,0.0474281
1.0885e-01,0.0452937
1.0888e-01,0.0424437
1.0891e-01,0.0398562
1.0894e-01,0.0380375
1.0898e-01,0.0365406
1.0901e-01,0.0348187
1.0904e-01,0.0337187
1.0907e-01,0.0332375
1.0910e-01,0.0337219
1.0914e-01,0.0339312
1.0917e-01,0.03405
1.0920e-01,0.0341562
1.0923e-01,0.0332719
1.0926e-01,0.033975
1.0930e-01,0.0348469
1.0933e-01,0.0353406
1.0936e-01,0.0346
1.0939e-01,0.0336656
1.0942e-01,0.0332156
1.0946e-01,0.0331937
1.0949e-01,0.0336156
1.0952e-01,0.0364875
1.0955e-01,0.0399719
1.0958e-01,0.0437312
1.0962e-01,0.0472781
1.0965e-01,0.05005
1.0968e-01,0.0506031
1.0971e-01,0.0480094
1.0974e-01,0.0452781
1.0978e-01,0.0426406
1.0981e-01,0.0407656
1.0984e-01,0.0382406
1.0987e-01,0.0367906
1.0990e-01,0.037175
1.0994e-01,0.0385031
1.0997e-01,0.0402062
1.1000e-01,0.0429312
1.1003e-01,0.0464531
1.1006e-01,0.0501156
1.1010e-01,0.0529844
1.1013e-01,0.0536875
1.1016e-01,0.0525906
1.1019e-01,0.049325
1.1022e-01,0.04535
1.1026e-01,0.0419531
1.1029e-01,0.0408594
1.1032e-01,0.0390781
1.1035e-01,0.0368094
1.1038e-01,0.0342437
1.1042e-01,0.0319562
1.1045e-01,0.0309562
1.1048e-01,0.03125
1.1051e-01,0.0300531
1.1054e-01,0.0309187
1.1058e-01,0.0302062
1.1061e-01,0.0298125
1.1064e-01,0.0294906
1.1067e-01,0.0305281
1.1070e-01,0.0303781
1.1074e-01,0.0304156
1.1077e-01,0.0317
1.1080e-01,0.0341969
1.1083e-01,0.0389406
1.1086e-01,0.0450125
1.1090e-01,0.0496781
1.1093e-01,0.0514656
1.1096e-01,0.0512281
1.1099e-01,0.0509312
1.1102e-01,0.0483906
1.1106e-01,0.0455656
1.1109e-01,0.043175
1.1112e-01,0.0407687
1.1115e-01,0.0381969
1.1118e-01,0.0359906
1.1122e-01,0.034675
1.1125e-01,0.0340625
1.1128e-01,0.032425
1.1131e-01,0.0312562
1.1134e-01,0.0312125
1.1138e-01,0.032025
1.1141e-01,0.0321187
1.1144e-01,0.0337187
1.1147e-01,0.0364937
1.1150e-01,0.0399969
1.1154e-01,0.04425
1.1157e-01,0.0464437
1.1160e-01,0.0478344
1.1163e-01,0.0472312
1.1166e-01,0.0446875
1.1170e-01,0.0414656
1.1173e-01,0.0389687
1.1176e-01,0.0369531
1.1179e-01,0.0352937
1.1182e-01,0.0348844
1.1186e-01,0.0347062
1.1189e-01,0.0339281
1.1192e-01,0.0331687
1.1195e-01,0.0327562
1.1198e-01,0.0325562
1.1202e-01,0.0340937
1.1205e-01,0.033075
1.1208e-01,0.0329344
1.1211e-01,0.0327031
1.1214e-01,0.0330656
1.1218e-01,0.0380906
1.1221e-01,0.0425562
1.1224e-01,0.0445094
1.1227e-01,0.0474875
1.1230e-01,0.04805
1.1234e-01,0.0461187
1.1237e-01,0.0430062
1.1240e-01,0.0404844
1.1243e-01,0.0395719
1.1246e-01,0.0391437
1.1250e-01,0.0401531
1.1253e-01,0.042925
1.1256e-01,0.0463594
1.1259e-01,0.0511844
1.1262e-01,0.0526187
1.1266e-01,0.0517062
1.1269e-01,0.0502594
1.1272e-01,0.0478312
1.1275e-01,0.0446219
1.1278e-01,0.0411781
1.1282e-01,0.0387031
1.1285e-01,0.0359469
1.1288e-01,0.0345344
1.1291e-01,0.0341469
1.1294e-01,0.0330125
1.1298e-01,0.0314656
1.1301e-01,0.0310406
1.1304e-01,0.0308062
1.1307e-01,0.031175
1.1310e-01,0.0308594
1.1314e-01,0.0304
1.1317e-01,0.0308125

