Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
3.3008e-02,0.0903828
3.3040e-02,0.0911797
3.3072e-02,0.0940547
3.3104e-02,0.0974219
3.3136e-02,0.0993438
3.3168e-02,0.0994375
3.3200e-02,0.0998906
3.3232e-02,0.101648
3.3264e-02,0.103578
3.3296e-02,0.106445
3.3328e-02,0.107469
3.3360e-02,0.106289
3.3392e-02,0.105594
3.3424e-02,0.107102
3.3456e-02,0.109594
3.3488e-02,0.111117
3.3520e-02,0.113625
3.3552e-02,0.117781
3.3584e-02,0.123563
3.3616e-02,0.130273
3.3648e-02,0.135063
3.3680e-02,0.140531
3.3712e-02,0.147008
3.3744e-02,0.153859
3.3776e-02,0.163133
3.3808e-02,0.172813
3.3840e-02,0.182195
3.3872e-02,0.191719
3.3904e-02,0.202625
3.3936e-02,0.212602
3.3968e-02,0.222602
3.4000e-02,0.231953
3.4032e-02,0.239914
3.4064e-02,0.248656
3.4096e-02,0.258844
3.4128e-02,0.265047
3.4160e-02,0.273508
3.4192e-02,0.277766
3.4224e-02,0.280492
3.4256e-02,0.286664
3.4288e-02,0.290109
3.4320e-02,0.291313
3.4352e-02,0.291703
3.4384e-02,0.288898
3.4416e-02,0.285227
3.4448e-02,0.284633
3.4480e-02,0.281297
3.4512e-02,0.275133
3.4544e-02,0.269828
3.4576e-02,0.264883
3.4608e-02,0.256852
3.4640e-02,0.247
3.4672e-02,0.234961
3.4704e-02,0.221977
3.4736e-02,0.207281
3.4768e-02,0.192602
3.4800e-02,0.174234
3.4832e-02,0.157094
3.4864e-02,0.142719
3.4896e-02,0.128297
3.4928e-02,0.114734
3.4960e-02,0.102211
3.4992e-02,0.0897891
3.5024e-02,0.0806641
3.5056e-02,0.0730781
3.5088e-02,0.0675938
3.5120e-02,0.0613516
3.5152e-02,0.0577656
3.5184e-02,0.0551328
3.5216e-02,0.0528672
3.5248e-02,0.0509688
3.5280e-02,0.0498281
3.5312e-02,0.049875
3.5344e-02,0.0499922
3.5376e-02,0.0497734
3.5408e-02,0.05
3.5440e-02,0.0494531
3.5472e-02,0.0502734
3.5504e-02,0.0512891
3.5536e-02,0.0510234
3.5568e-02,0.0520547
3.5600e-02,0.0544688
3.5632e-02,0.054125
3.5664e-02,0.0541875
3.5696e-02,0.05475
3.5728e-02,0.0551719
3.5760e-02,0.0556797
3.5792e-02,0.0565469
3.5824e-02,0.0581719
3.5856e-02,0.0606797
3.5888e-02,0.0642266
3.5920e-02,0.0668203
3.5952e-02,0.0694453
3.5984e-02,0.0730234
3.6016e-02,0.0768047
3.6048e-02,0.0792109
3.6080e-02,0.0824141
3.6112e-02,0.0846563
3.6144e-02,0.0861875
3.6176e-02,0.0887578
3.6208e-02,0.0919219
3.6240e-02,0.0955547
3.6272e-02,0.100633
3.6304e-02,0.10707
3.6336e-02,0.11193
3.6368e-02,0.115547
3.6400e-02,0.120922
3.6432e-02,0.1265
3.6464e-02,0.130984
3.6496e-02,0.134797
3.6528e-02,0.136711
3.6560e-02,0.140219
3.6592e-02,0.146898
3.6624e-02,0.150695
3.6656e-02,0.154266
3.6688e-02,0.153953
3.6720e-02,0.155344
3.6752e-02,0.155445
3.6784e-02,0.154445
3.6816e-02,0.151758
3.6848e-02,0.148313
3.6880e-02,0.14525
3.6912e-02,0.140055
3.6944e-02,0.133844
3.6976e-02,0.127797
3.7008e-02,0.121195
3.7040e-02,0.114258
3.7072e-02,0.107602
3.7104e-02,0.0987969
3.7136e-02,0.0921016
3.7168e-02,0.0861406
3.7200e-02,0.0781875
3.7232e-02,0.0718984
3.7264e-02,0.066875
3.7296e-02,0.0607656
3.7328e-02,0.0554844
3.7360e-02,0.05025
3.7392e-02,0.0455938
3.7424e-02,0.0429531
3.7456e-02,0.0401797
3.7488e-02,0.0385625
3.7520e-02,0.0362578
3.7552e-02,0.0340625
3.7584e-02,0.0323203
3.7616e-02,0.0315313
3.7648e-02,0.0312656
3.7680e-02,0.0307344
3.7712e-02,0.0307422
3.7744e-02,0.0312031
3.7776e-02,0.0306563
3.7808e-02,0.0311875
3.7840e-02,0.0322578
3.7872e-02,0.0323984
3.7904e-02,0.0322109
3.7936e-02,0.0317656
3.7968e-02,0.0313047
3.8000e-02,0.0326094
3.8032e-02,0.0328359
3.8064e-02,0.0336719
3.8096e-02,0.0344531
3.8128e-02,0.0354922
3.8160e-02,0.0363047
3.8192e-02,0.0361406
3.8224e-02,0.0359922
3.8256e-02,0.0370625
3.8288e-02,0.0391172
3.8320e-02,0.0396406
3.8352e-02,0.0410313
3.8384e-02,0.0414453
3.8416e-02,0.0429531
3.8448e-02,0.044
3.8480e-02,0.0440078
3.8512e-02,0.0451953
3.8544e-02,0.0459531
3.8576e-02,0.0457578
3.8608e-02,0.0474219
3.8640e-02,0.0480938
3.8672e-02,0.0481094
3.8704e-02,0.0497656
3.8736e-02,0.0512109
3.8768e-02,0.0514688
3.8800e-02,0.0528672
3.8832e-02,0.0536875
3.8864e-02,0.0540938
3.8896e-02,0.0551563
3.8928e-02,0.0569219
3.8960e-02,0.0564141
3.8992e-02,0.0565156
3.9024e-02,0.0564219
3.9056e-02,0.0565781
3.9088e-02,0.055375
3.9120e-02,0.0536094
3.9152e-02,0.0524063
3.9184e-02,0.0515859
3.9216e-02,0.0502109
3.9248e-02,0.0492578
3.9280e-02,0.0489219
3.9312e-02,0.0472656
3.9344e-02,0.0443438
3.9376e-02,0.0420547
3.9408e-02,0.0405781
3.9440e-02,0.0374922
3.9472e-02,0.0350469
3.9504e-02,0.0325469
3.9536e-02,0.0305625
3.9568e-02,0.0288828
3.9600e-02,0.0274141
3.9632e-02,0.0257969
3.9664e-02,0.0235234
3.9696e-02,0.0222891
3.9728e-02,0.0229609
3.9760e-02,0.0222188
3.9792e-02,0.0224063
3.9824e-02,0.0220547
3.9856e-02,0.0222109
3.9888e-02,0.0213672
3.9920e-02,0.0206328
3.9952e-02,0.0207344
3.9984e-02,0.0210625
4.0016e-02,0.0205234
4.0048e-02,0.0205859
4.0080e-02,0.0212266
4.0112e-02,0.0215
4.0144e-02,0.0215313
4.0176e-02,0.0217578
4.0208e-02,0.0218516
4.0240e-02,0.0231875
4.0272e-02,0.0240938
4.0304e-02,0.0251172
4.0336e-02,0.0263594
4.0368e-02,0.0259375
4.0400e-02,0.0264688
4.0432e-02,0.0272188
4.0464e-02,0.0285391
4.0496e-02,0.029125
4.0528e-02,0.0304922
4.0560e-02,0.0305625
4.0592e-02,0.0311016
4.0624e-02,0.0322578
4.0656e-02,0.0340469
4.0688e-02,0.0346797
4.0720e-02,0.0376406
4.0752e-02,0.0402031
4.0784e-02,0.0423203
4.0816e-02,0.0426953
4.0848e-02,0.0434844
4.0880e-02,0.0460625
4.0912e-02,0.0497109
4.0944e-02,0.0507656
4.0976e-02,0.0515469
4.1008e-02,0.0530547
4.1040e-02,0.0558516
4.1072e-02,0.0584688
4.1104e-02,0.0616094
4.1136e-02,0.0629609
4.1168e-02,0.0618203
4.1200e-02,0.0633047
4.1232e-02,0.0653359
4.1264e-02,0.0653828
4.1296e-02,0.0660938
4.1328e-02,0.0675781
4.1360e-02,0.0680313
4.1392e-02,0.0670078
4.1424e-02,0.0677891
4.1456e-02,0.0671328
4.1488e-02,0.0654844
4.1520e-02,0.0643125
4.1552e-02,0.0626953
4.1584e-02,0.0599297
4.1616e-02,0.0585781
4.1648e-02,0.0563125
4.1680e-02,0.0565547
4.1712e-02,0.0546797
4.1744e-02,0.0517813
4.1776e-02,0.0498516
4.1808e-02,0.0487969
4.1840e-02,0.0470703
4.1872e-02,0.0455547
4.1904e-02,0.0431328
