Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
2.5712e-02,0.109809
2.5744e-02,0.109834
2.5776e-02,0.111362
2.5808e-02,0.11315
2.5840e-02,0.112994
2.5872e-02,0.112062
2.5904e-02,0.110803
2.5936e-02,0.109116
2.5968e-02,0.108678
2.6000e-02,0.107275
2.6032e-02,0.106381
2.6064e-02,0.104762
2.6096e-02,0.100697
2.6128e-02,0.0962625
2.6160e-02,0.0935687
2.6192e-02,0.0897406
2.6224e-02,0.0861969
2.6256e-02,0.0828031
2.6288e-02,0.0775156
2.6320e-02,0.0727375
2.6352e-02,0.0690313
2.6384e-02,0.0643094
2.6416e-02,0.0609875
2.6448e-02,0.0581813
2.6480e-02,0.0546688
2.6512e-02,0.05305
2.6544e-02,0.0526531
2.6576e-02,0.0508625
2.6608e-02,0.0498031
2.6640e-02,0.048975
2.6672e-02,0.0482281
2.6704e-02,0.0479844
2.6736e-02,0.0470656
2.6768e-02,0.0477188
2.6800e-02,0.04975
2.6832e-02,0.0504313
2.6864e-02,0.0498375
2.6896e-02,0.04905
2.6928e-02,0.0496438
2.6960e-02,0.0523563
2.6992e-02,0.0536531
2.7024e-02,0.0552406
2.7056e-02,0.0561281
2.7088e-02,0.0567125
2.7120e-02,0.0583656
2.7152e-02,0.0588813
2.7184e-02,0.0597406
2.7216e-02,0.0605531
2.7248e-02,0.063375
2.7280e-02,0.0672906
2.7312e-02,0.0695594
2.7344e-02,0.0713375
2.7376e-02,0.0736531
2.7408e-02,0.0741781
2.7440e-02,0.0759969
2.7472e-02,0.0804906
2.7504e-02,0.0833594
2.7536e-02,0.0850687
2.7568e-02,0.0876187
2.7600e-02,0.0913656
2.7632e-02,0.0945031
2.7664e-02,0.0969125
2.7696e-02,0.102572
2.7728e-02,0.106434
2.7760e-02,0.106597
2.7792e-02,0.105828
2.7824e-02,0.109384
2.7856e-02,0.114316
2.7888e-02,0.116966
2.7920e-02,0.120181
2.7952e-02,0.123016
2.7984e-02,0.125469
2.8016e-02,0.128809
2.8048e-02,0.130525
2.8080e-02,0.131228
2.8112e-02,0.130637
2.8144e-02,0.132219
2.8176e-02,0.133597
2.8208e-02,0.133725
2.8240e-02,0.134087
2.8272e-02,0.134325
2.8304e-02,0.134078
2.8336e-02,0.132894
2.8368e-02,0.131856
2.8400e-02,0.131484
2.8432e-02,0.130697
2.8464e-02,0.129103
2.8496e-02,0.126528
2.8528e-02,0.122597
2.8560e-02,0.118959
2.8592e-02,0.115278
2.8624e-02,0.11265
2.8656e-02,0.107069
2.8688e-02,0.102894
2.8720e-02,0.0953469
2.8752e-02,0.0883281
2.8784e-02,0.0824062
2.8816e-02,0.0764844
2.8848e-02,0.0705781
2.8880e-02,0.0650844
2.8912e-02,0.059225
2.8944e-02,0.0544938
2.8976e-02,0.0502781
2.9008e-02,0.0480219
2.9040e-02,0.0454188
2.9072e-02,0.0427656
2.9104e-02,0.0414188
2.9136e-02,0.041275
2.9168e-02,0.0407063
2.9200e-02,0.0398719
2.9232e-02,0.0390844
2.9264e-02,0.0389219
2.9296e-02,0.0394219
2.9328e-02,0.0417438
2.9360e-02,0.0431406
2.9392e-02,0.0429813
2.9424e-02,0.0431625
2.9456e-02,0.0410031
2.9488e-02,0.0420875
2.9520e-02,0.0439531
2.9552e-02,0.0442219
2.9584e-02,0.0425375
2.9616e-02,0.0425125
2.9648e-02,0.0441219
2.9680e-02,0.0442656
2.9712e-02,0.0441156
2.9744e-02,0.0444031
2.9776e-02,0.0447156
2.9808e-02,0.0449219
2.9840e-02,0.0461688
2.9872e-02,0.0465813
2.9904e-02,0.0483094
2.9936e-02,0.0495469
2.9968e-02,0.0513594
3.0000e-02,0.0539281
3.0032e-02,0.0557
3.0064e-02,0.0585219
3.0096e-02,0.0611625
3.0128e-02,0.0648813
3.0160e-02,0.0682594
3.0192e-02,0.072
3.0224e-02,0.0737156
3.0256e-02,0.0779687
3.0288e-02,0.0818
3.0320e-02,0.0868562
3.0352e-02,0.0889906
3.0384e-02,0.0918156
3.0416e-02,0.0964531
3.0448e-02,0.0996406
3.0480e-02,0.101247
3.0512e-02,0.102472
3.0544e-02,0.105219
3.0576e-02,0.107091
3.0608e-02,0.108391
3.0640e-02,0.109919
