Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
2.6032e-02,0.0485859
2.6064e-02,0.0514219
2.6096e-02,0.0491875
2.6128e-02,0.0475859
2.6160e-02,0.0458672
2.6192e-02,0.0466797
2.6224e-02,0.0485859
2.6256e-02,0.0492734
2.6288e-02,0.0508984
2.6320e-02,0.0500469
2.6352e-02,0.0505391
2.6384e-02,0.0473828
2.6416e-02,0.0468047
2.6448e-02,0.0487109
2.6480e-02,0.0491406
2.6512e-02,0.0502422
2.6544e-02,0.0502891
2.6576e-02,0.0509219
2.6608e-02,0.0502344
2.6640e-02,0.0484141
2.6672e-02,0.0506094
2.6704e-02,0.0520625
2.6736e-02,0.0558125
2.6768e-02,0.0555469
2.6800e-02,0.0537578
2.6832e-02,0.0511016
2.6864e-02,0.0521719
2.6896e-02,0.0504687
2.6928e-02,0.0509375
2.6960e-02,0.0511875
2.6992e-02,0.0512812
2.7024e-02,0.0514844
2.7056e-02,0.0519219
2.7088e-02,0.0504453
2.7120e-02,0.0506953
2.7152e-02,0.0521641
2.7184e-02,0.0530469
2.7216e-02,0.0555234
2.7248e-02,0.0582187
2.7280e-02,0.0576406
2.7312e-02,0.0597422
2.7344e-02,0.0594922
2.7376e-02,0.0644062
2.7408e-02,0.0641953
2.7440e-02,0.0631094
2.7472e-02,0.0654844
2.7504e-02,0.0678984
2.7536e-02,0.0666562
2.7568e-02,0.0681484
2.7600e-02,0.0690703
2.7632e-02,0.0667344
2.7664e-02,0.0665469
2.7696e-02,0.0667266
2.7728e-02,0.0708203
2.7760e-02,0.0695156
2.7792e-02,0.0672031
2.7824e-02,0.0684844
2.7856e-02,0.0663516
2.7888e-02,0.0645625
2.7920e-02,0.0641406
2.7952e-02,0.0658359
2.7984e-02,0.0672656
2.8016e-02,0.0652812
2.8048e-02,0.0677187
2.8080e-02,0.0674531
2.8112e-02,0.065625
2.8144e-02,0.0633828
2.8176e-02,0.0591016
2.8208e-02,0.0582734
2.8240e-02,0.0557891
2.8272e-02,0.0534375
2.8304e-02,0.0517266
2.8336e-02,0.0537734
2.8368e-02,0.0546328
2.8400e-02,0.0526328
2.8432e-02,0.0512734
2.8464e-02,0.0510391
2.8496e-02,0.0525781
2.8528e-02,0.0511797
2.8560e-02,0.0525234
2.8592e-02,0.0509141
2.8624e-02,0.0488125
2.8656e-02,0.0508516
2.8688e-02,0.0515859
2.8720e-02,0.0517578
2.8752e-02,0.0508047
2.8784e-02,0.0498125
2.8816e-02,0.0492031
2.8848e-02,0.0499453
2.8880e-02,0.0516797
2.8912e-02,0.0558906
2.8944e-02,0.05725
2.8976e-02,0.0575391
2.9008e-02,0.0545781
2.9040e-02,0.0535
2.9072e-02,0.0538281
2.9104e-02,0.0520547
2.9136e-02,0.0528516
2.9168e-02,0.0550625
2.9200e-02,0.0570469
2.9232e-02,0.0594687
2.9264e-02,0.0577969
2.9296e-02,0.0603125
2.9328e-02,0.0632187
2.9360e-02,0.0615781
2.9392e-02,0.0605469
2.9424e-02,0.0613906
2.9456e-02,0.0623906
2.9488e-02,0.0607109
2.9520e-02,0.0616875
2.9552e-02,0.0606172
2.9584e-02,0.0619922
2.9616e-02,0.0638047
2.9648e-02,0.0641562
2.9680e-02,0.0652969
2.9712e-02,0.0643516
2.9744e-02,0.0686641
2.9776e-02,0.0687969
2.9808e-02,0.0680547
2.9840e-02,0.068875
2.9872e-02,0.0700859
2.9904e-02,0.0720859
2.9936e-02,0.0717656
2.9968e-02,0.0705312
3.0000e-02,0.0690859
3.0032e-02,0.067375
3.0064e-02,0.0664453
3.0096e-02,0.0661719
3.0128e-02,0.0643594
3.0160e-02,0.0627266
3.0192e-02,0.0611484
3.0224e-02,0.0609766
3.0256e-02,0.0619219
3.0288e-02,0.0649844
3.0320e-02,0.0642344
3.0352e-02,0.0598125
3.0384e-02,0.0561094
3.0416e-02,0.0537969
3.0448e-02,0.0517187
3.0480e-02,0.0508437
3.0512e-02,0.0493281
3.0544e-02,0.0483281
3.0576e-02,0.0479141
3.0608e-02,0.0466406
3.0640e-02,0.0458516
3.0672e-02,0.0450703
3.0704e-02,0.0471797
3.0736e-02,0.0476484
3.0768e-02,0.0468359
3.0800e-02,0.0475625
3.0832e-02,0.0470469
3.0864e-02,0.0454687
3.0896e-02,0.0464297
3.0928e-02,0.0491797
3.0960e-02,0.052125
3.0992e-02,0.0524062
3.1024e-02,0.0519766
3.1056e-02,0.0500859
3.1088e-02,0.0525625
3.1120e-02,0.0517266
3.1152e-02,0.0535859
