Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
2.2320e-02,0.140602
2.2352e-02,0.133867
2.2384e-02,0.126562
2.2416e-02,0.122086
2.2448e-02,0.117266
2.2480e-02,0.112016
2.2512e-02,0.107633
2.2544e-02,0.101078
2.2576e-02,0.0974219
2.2608e-02,0.0946719
2.2640e-02,0.0886562
2.2672e-02,0.0808906
2.2704e-02,0.0763437
2.2736e-02,0.0748984
2.2768e-02,0.0714297
2.2800e-02,0.0715156
2.2832e-02,0.0687969
2.2864e-02,0.0634609
2.2896e-02,0.0612578
2.2928e-02,0.0600781
2.2960e-02,0.0602812
2.2992e-02,0.0619922
2.3024e-02,0.0611406
2.3056e-02,0.0597891
2.3088e-02,0.0576016
2.3120e-02,0.0568281
2.3152e-02,0.0550391
2.3184e-02,0.0537422
2.3216e-02,0.0520156
2.3248e-02,0.0533437
2.3280e-02,0.0548984
2.3312e-02,0.0548906
2.3344e-02,0.0531094
2.3376e-02,0.0508906
2.3408e-02,0.0487266
2.3440e-02,0.0470937
2.3472e-02,0.0457578
2.3504e-02,0.0454219
2.3536e-02,0.0454297
2.3568e-02,0.0461328
2.3600e-02,0.0462187
2.3632e-02,0.0467812
2.3664e-02,0.0484297
2.3696e-02,0.0482969
2.3728e-02,0.0480625
2.3760e-02,0.0485703
2.3792e-02,0.0500781
2.3824e-02,0.0495703
2.3856e-02,0.0463672
2.3888e-02,0.0463281
2.3920e-02,0.0482422
2.3952e-02,0.0488281
2.3984e-02,0.0473672
2.4016e-02,0.0471484
2.4048e-02,0.0473203
2.4080e-02,0.0463281
2.4112e-02,0.0482812
2.4144e-02,0.0512734
2.4176e-02,0.0527578
2.4208e-02,0.0542187
2.4240e-02,0.0554766
2.4272e-02,0.0570078
2.4304e-02,0.0576641
2.4336e-02,0.0567734
2.4368e-02,0.0570391
2.4400e-02,0.060125
2.4432e-02,0.0605312
2.4464e-02,0.0645234
2.4496e-02,0.0642891
2.4528e-02,0.0629766
2.4560e-02,0.0663359
2.4592e-02,0.0710234
2.4624e-02,0.0748516
2.4656e-02,0.0741875
2.4688e-02,0.0743906
2.4720e-02,0.0750312
2.4752e-02,0.0759531
2.4784e-02,0.0773516
2.4816e-02,0.0811094
2.4848e-02,0.08375
2.4880e-02,0.0834844
2.4912e-02,0.0854922
2.4944e-02,0.088875
2.4976e-02,0.0890703
2.5008e-02,0.0885781
2.5040e-02,0.0924609
2.5072e-02,0.0953906
2.5104e-02,0.100391
2.5136e-02,0.102773
2.5168e-02,0.0997891
2.5200e-02,0.101016
2.5232e-02,0.10375
2.5264e-02,0.10575
2.5296e-02,0.107617
2.5328e-02,0.109414
2.5360e-02,0.108906
2.5392e-02,0.111961
2.5424e-02,0.116445
2.5456e-02,0.119922
2.5488e-02,0.119937
2.5520e-02,0.120906
2.5552e-02,0.120375
2.5584e-02,0.121523
2.5616e-02,0.125273
2.5648e-02,0.119734
2.5680e-02,0.116578
2.5712e-02,0.111555
2.5744e-02,0.108672
2.5776e-02,0.107219
2.5808e-02,0.10507
2.5840e-02,0.103227
2.5872e-02,0.0994609
2.5904e-02,0.0949297
2.5936e-02,0.08775
2.5968e-02,0.0815078
2.6000e-02,0.0765937
2.6032e-02,0.0725781
2.6064e-02,0.0687422
2.6096e-02,0.0685156
2.6128e-02,0.0689219
2.6160e-02,0.0675391
2.6192e-02,0.0639766
2.6224e-02,0.0615234
2.6256e-02,0.0590937
2.6288e-02,0.0581094
2.6320e-02,0.0575781
2.6352e-02,0.0557812
2.6384e-02,0.0550547
2.6416e-02,0.0547812
2.6448e-02,0.0540625
2.6480e-02,0.0535703
2.6512e-02,0.0523125
2.6544e-02,0.0527031
2.6576e-02,0.0520312
2.6608e-02,0.052375
2.6640e-02,0.0519375
2.6672e-02,0.0505
2.6704e-02,0.0517891
2.6736e-02,0.0524609
2.6768e-02,0.0535078
2.6800e-02,0.0545391
2.6832e-02,0.0553984
2.6864e-02,0.0545312
2.6896e-02,0.053375
2.6928e-02,0.053
2.6960e-02,0.0513516
2.6992e-02,0.0500156
2.7024e-02,0.0504297
2.7056e-02,0.0540156
2.7088e-02,0.0559219
2.7120e-02,0.0532656
2.7152e-02,0.0528594
2.7184e-02,0.0506406
2.7216e-02,0.0488359
2.7248e-02,0.0487109
2.7280e-02,0.0487187
2.7312e-02,0.0480937
2.7344e-02,0.0468125
2.7376e-02,0.0445859
2.7408e-02,0.0437578
2.7440e-02,0.0434687
2.7472e-02,0.0435937
2.7504e-02,0.0439453
2.7536e-02,0.046125
2.7568e-02,0.0472891
2.7600e-02,0.0475781
2.7632e-02,0.0474766
2.7664e-02,0.047625
2.7696e-02,0.0464609
2.7728e-02,0.0459609
2.7760e-02,0.0464219
2.7792e-02,0.0475312
2.7824e-02,0.0513672
2.7856e-02,0.0539844
2.7888e-02,0.0550859
2.7920e-02,0.0556953
2.7952e-02,0.0568672
2.7984e-02,0.0548359
2.8016e-02,0.0539375
2.8048e-02,0.0541797
2.8080e-02,0.0572109
2.8112e-02,0.0588828
2.8144e-02,0.0583984
2.8176e-02,0.0617187
2.8208e-02,0.0635234
2.8240e-02,0.0658281
2.8272e-02,0.0672031
2.8304e-02,0.0671016
2.8336e-02,0.0679219
2.8368e-02,0.0676719
2.8400e-02,0.0720781
2.8432e-02,0.0773281
2.8464e-02,0.0789219
2.8496e-02,0.0797969
2.8528e-02,0.0810703
2.8560e-02,0.0853672
2.8592e-02,0.0870703
2.8624e-02,0.0916094
2.8656e-02,0.0920078
2.8688e-02,0.0920625
2.8720e-02,0.0968516
2.8752e-02,0.102906
2.8784e-02,0.104625
2.8816e-02,0.106664
2.8848e-02,0.10807
2.8880e-02,0.112625
2.8912e-02,0.112555
2.8944e-02,0.113922
2.8976e-02,0.117
2.9008e-02,0.116461
2.9040e-02,0.116078
2.9072e-02,0.117633
2.9104e-02,0.118492
2.9136e-02,0.120641
2.9168e-02,0.118164
2.9200e-02,0.111406
2.9232e-02,0.103687
2.9264e-02,0.101219
2.9296e-02,0.0980937
2.9328e-02,0.0904687
2.9360e-02,0.0829453
2.9392e-02,0.0755156
2.9424e-02,0.0736406
2.9456e-02,0.0712187
2.9488e-02,0.0677891
2.9520e-02,0.0639609
2.9552e-02,0.0615
2.9584e-02,0.0573828
2.9616e-02,0.0551562
2.9648e-02,0.0536953
2.9680e-02,0.0525937
2.9712e-02,0.0539297
2.9744e-02,0.0515781
2.9776e-02,0.0509766
2.9808e-02,0.0514687
2.9840e-02,0.0500781
2.9872e-02,0.0507422
2.9904e-02,0.0523047
2.9936e-02,0.0534219
2.9968e-02,0.0531016
3.0000e-02,0.0489687
3.0032e-02,0.0485859
3.0064e-02,0.0505078
3.0096e-02,0.0502734
3.0128e-02,0.0490391
3.0160e-02,0.0484922
3.0192e-02,0.0475547
3.0224e-02,0.0494453
3.0256e-02,0.0509609
3.0288e-02,0.0514766
3.0320e-02,0.0519531
3.0352e-02,0.0533672
3.0384e-02,0.0541953
3.0416e-02,0.0541484
3.0448e-02,0.0540234
3.0480e-02,0.0540937
3.0512e-02,0.0526094
3.0544e-02,0.0486875
3.0576e-02,0.0493437
3.0608e-02,0.0518437
3.0640e-02,0.0507187
3.0672e-02,0.0491953
3.0704e-02,0.0484531
3.0736e-02,0.0510312
3.0768e-02,0.0508516
3.0800e-02,0.0531328
3.0832e-02,0.05325
3.0864e-02,0.0533828
3.0896e-02,0.0530625
3.0928e-02,0.0552812
3.0960e-02,0.0562266
3.0992e-02,0.05475
3.1024e-02,0.0564297
3.1056e-02,0.0578984
3.1088e-02,0.0566406
3.1120e-02,0.0585156
3.1152e-02,0.0603828
3.1184e-02,0.0632656
3.1216e-02,0.0652656
3.1248e-02,0.0670391
3.1280e-02,0.0669453
3.1312e-02,0.0682812
3.1344e-02,0.0736641
3.1376e-02,0.0777109
3.1408e-02,0.0821953
3.1440e-02,0.0861328
3.1472e-02,0.0896328
3.1504e-02,0.0944844
3.1536e-02,0.0956875
3.1568e-02,0.100125
3.1600e-02,0.103437
3.1632e-02,0.109234
3.1664e-02,0.115242
3.1696e-02,0.121195
3.1728e-02,0.121555
3.1760e-02,0.127352
3.1792e-02,0.134031
3.1824e-02,0.139687
3.1856e-02,0.145672
3.1888e-02,0.14893
3.1920e-02,0.149031
3.1952e-02,0.15375
3.1984e-02,0.157094
3.2016e-02,0.16543
3.2048e-02,0.167328
3.2080e-02,0.167109
3.2112e-02,0.164133
3.2144e-02,0.167539
3.2176e-02,0.167859
3.2208e-02,0.167586
3.2240e-02,0.167555
3.2272e-02,0.166414
3.2304e-02,0.161781
3.2336e-02,0.156734
3.2368e-02,0.146078
3.2400e-02,0.143898
3.2432e-02,0.140562
3.2464e-02,0.13268
3.2496e-02,0.127227
3.2528e-02,0.118883
3.2560e-02,0.108352
3.2592e-02,0.100961
3.2624e-02,0.0972187
3.2656e-02,0.0903281
3.2688e-02,0.0849062
3.2720e-02,0.0807812
3.2752e-02,0.0738672
3.2784e-02,0.0705
