Model,MSO2024
Firmware Version,1.52

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,4,
Sample Interval,0.00768049,
Filter Frequency,2e+08,
Record Length,3923,
Gating,0.0% to 100.0%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.002,
Label,,
TIME,CH1,CH1 Peak Detect
-1.0023e+01,-0.00308,-0.007
-1.0015e+01,-0.00332,-0.00028
-1.0008e+01,-0.00364,-0.0074
-1.0000e+01,-0.00348,-0.00116
-9.9923e+00,-0.00316,-0.00564
-9.9846e+00,-0.003,0.00204
-9.9770e+00,-0.00356,-0.00908
-9.9693e+00,-0.00308,0.0026
-9.9616e+00,-0.00316,-0.00796
-9.9539e+00,-0.00268,0.00076
-9.9462e+00,-0.00292,-0.0074
-9.9386e+00,-0.0034,-0.00108
-9.9309e+00,-0.00284,-0.00508
-9.9232e+00,-0.00308,0.0018
-9.9155e+00,-0.003,-0.00772
-9.9078e+00,-0.00292,0.00268
-9.9002e+00,-0.003,-0.0082
-9.8925e+00,-0.00308,0.00068
-9.8848e+00,-0.00316,-0.00588
-9.8771e+00,-0.00252,0.00268
-9.8694e+00,-0.00284,-0.0082
-9.8618e+00,-0.00252,0.00228
-9.8541e+00,-0.00252,-0.00748
-9.8464e+00,-0.0026,0.00204
-9.8387e+00,-0.00244,-0.00636
-9.8310e+00,-0.00212,0.00268
-9.8233e+00,-0.0022,-0.00676
-9.8157e+00,-0.0022,0.00268
-9.8080e+00,-0.00204,-0.0074
-9.8003e+00,-0.00228,0.00268
-9.7926e+00,-0.00276,-0.00732
-9.7849e+00,-0.00252,0.00244
-9.7773e+00,-0.00268,-0.0074
-9.7696e+00,-0.00244,0.00252
-9.7619e+00,-0.00252,-0.00748
-9.7542e+00,-0.00308,-0.00132
-9.7465e+00,-0.00236,-0.00372
-9.7389e+00,-0.0026,0.00076
-9.7312e+00,-0.00308,-0.0066
-9.7235e+00,-0.00268,0.00116
-9.7158e+00,-0.00284,-0.00692
-9.7081e+00,-0.00236,0.001
-9.7005e+00,-0.00292,-0.00684
-9.6928e+00,-0.00276,0.0014
-9.6851e+00,-0.00292,-0.0062
-9.6774e+00,-0.0026,0.00044
-9.6697e+00,-0.0034,-0.00668
-9.6621e+00,-0.00364,0.00068
-9.6544e+00,-0.00292,-0.00636
-9.6467e+00,-0.0026,0.00036
-9.6390e+00,-0.00316,-0.00644
-9.6313e+00,-0.0026,0.00204
-9.6237e+00,-0.00308,-0.00812
-9.6160e+00,-0.00284,0.00068
-9.6083e+00,-0.003,-0.00708
-9.6006e+00,-0.00284,0.00196
-9.5929e+00,-0.003,-0.00772
-9.5853e+00,-0.00284,0.00188
-9.5776e+00,-0.00316,-0.00796
-9.5699e+00,-0.00268,0.001
-9.5622e+00,-0.00324,-0.00876
-9.5545e+00,-0.00332,-0.00124
-9.5469e+00,-0.0038,-0.00636
-9.5392e+00,-0.00388,4e-05
-9.5315e+00,-0.00348,-0.00724
-9.5238e+00,-0.00372,4e-05
-9.5161e+00,-0.00372,-0.00716
-9.5084e+00,-0.00356,0.00148
-9.5008e+00,-0.00348,-0.00788
-9.4931e+00,-0.0038,0.00044
-9.4854e+00,-0.00364,-0.00804
-9.4777e+00,-0.00332,0.00052
-9.4700e+00,-0.00308,-0.00676
-9.4624e+00,-0.00316,-0.00044
-9.4547e+00,-0.0034,-0.00604
-9.4470e+00,-0.00348,0.00124
-9.4393e+00,-0.0034,-0.0074
-9.4316e+00,-0.0034,0.0006
-9.4240e+00,-0.00332,-0.00708
-9.4163e+00,-0.00324,0.00212
-9.4086e+00,-0.00356,-0.0086
-9.4009e+00,-0.00284,0.00164
-9.3932e+00,-0.00324,-0.00876
-9.3856e+00,-0.00324,0.00052
-9.3779e+00,-0.00292,-0.0062
-9.3702e+00,-0.00308,0.00196
-9.3625e+00,-0.00292,-0.00756
-9.3548e+00,-0.003,0.00028
-9.3472e+00,-0.00308,-0.00588
-9.3395e+00,-0.003,0.00068
-9.3318e+00,-0.00276,-0.00676
-9.3241e+00,-0.00276,0.00068
-9.3164e+00,-0.00292,-0.00652
-9.3088e+00,-0.003,0.00172
-9.3011e+00,-0.00268,-0.0074
-9.2934e+00,-0.00252,0.00164
-9.2857e+00,-0.0026,-0.00716
-9.2780e+00,-0.0026,0.00116
-9.2704e+00,-0.0026,-0.00676
-9.2627e+00,-0.00316,0.00244
-9.2550e+00,-0.00276,-0.0078
-9.2473e+00,-0.00268,-0.0002
-9.2396e+00,-0.0034,-0.00628
-9.2320e+00,-0.00292,0.00052
-9.2243e+00,-0.00284,-0.00628
-9.2166e+00,-0.003,0.0002
-9.2089e+00,-0.00276,-0.00556
-9.2012e+00,-0.00292,0.00052
-9.1935e+00,-0.00284,-0.0066
-9.1859e+00,-0.00284,0.00116
-9.1782e+00,-0.00284,-0.0074
-9.1705e+00,-0.0026,0.00124
-9.1628e+00,-0.00292,-0.00708
-9.1551e+00,-0.00332,0.00092
-9.1475e+00,-0.00308,-0.00644
-9.1398e+00,-0.0026,0.00268
-9.1321e+00,-0.00284,-0.0082
-9.1244e+00,-0.00356,0.00268
-9.1167e+00,-0.00308,-0.01044
-9.1091e+00,-0.00324,0.00084
-9.1014e+00,-0.00276,-0.0062
-9.0937e+00,-0.00292,0.00196
-9.0860e+00,-0.00284,-0.0082
-9.0783e+00,-0.00292,0.0022
-9.0707e+00,-0.00284,-0.0074
-9.0630e+00,-0.00276,0.00076
-9.0553e+00,-0.00276,-0.00524
-9.0476e+00,-0.00276,0.00084
-9.0399e+00,-0.00308,-0.00692
-9.0323e+00,-0.00284,0.00268
-9.0246e+00,-0.00332,-0.00812
-9.0169e+00,-0.00308,0.00268
-9.0092e+00,-0.00284,-0.00812
-9.0015e+00,-0.003,0.0026
-8.9939e+00,-0.00268,-0.0078
-8.9862e+00,-0.00268,0.00052
-8.9785e+00,-0.00284,-0.00564
-8.9708e+00,-0.00268,0.0002
-8.9631e+00,-0.00268,-0.00508
-8.9555e+00,-0.0026,-4e-05
-8.9478e+00,-0.00252,-0.00492
-8.9401e+00,-0.00292,0.00268
-8.9324e+00,-0.003,-0.00732
-8.9247e+00,-0.00308,0.00076
-8.9171e+00,-0.00284,-0.00692
-8.9094e+00,-0.00252,0.00212
-8.9017e+00,-0.00268,-0.00692
-8.8940e+00,-0.00308,0.00044
-8.8863e+00,-0.003,-0.0066
-8.8786e+00,-0.00308,0.00132
-8.8710e+00,-0.00292,-0.00708
-8.8633e+00,-0.00348,-0.001
-8.8556e+00,-0.00356,-0.00572
-8.8479e+00,-0.00364,-0.00076
-8.8402e+00,-0.00356,-0.00676
-8.8326e+00,-0.00348,0.00132
-8.8249e+00,-0.0034,-0.0074
-8.8172e+00,-0.00308,-0.0006
-8.8095e+00,-0.00244,-0.00484
-8.8018e+00,-0.00324,0.00188
-8.7942e+00,-0.00268,-0.00748
-8.7865e+00,-0.0026,0.00244
-8.7788e+00,-0.003,-0.00852
-8.7711e+00,-0.003,0.00076
-8.7634e+00,-0.00284,-0.00692
-8.7558e+00,-0.00308,0.00252
-8.7481e+00,-0.00292,-0.00804
-8.7404e+00,-0.00292,0.00252
-8.7327e+00,-0.00284,-0.00828
-8.7250e+00,-0.00284,0.00148
-8.7174e+00,-0.0034,-0.00748
-8.7097e+00,-0.0034,0.00268
-8.7020e+00,-0.00284,-0.00892
-8.6943e+00,-0.00356,0.00092
-8.6866e+00,-0.00324,-0.00692
-8.6790e+00,-0.003,0.00132
-8.6713e+00,-0.00316,-0.00732
-8.6636e+00,-0.0034,0.00068
-8.6559e+00,-0.00308,-0.00756
-8.6482e+00,-0.00324,4e-05
-8.6406e+00,-0.00356,-0.0062
-8.6329e+00,-0.00308,0.00044
-8.6252e+00,-0.00324,-0.00708
-8.6175e+00,-0.00308,-0.00084
-8.6098e+00,-0.00316,-0.00604
-8.6022e+00,-0.00332,0.00028
-8.5945e+00,-0.00284,-0.00652
-8.5868e+00,-0.00324,0.0026
-8.5791e+00,-0.00268,-0.00916
-8.5714e+00,-0.00276,-0.00124
-8.5637e+00,-0.00284,-0.00436
-8.5561e+00,-0.0034,0.00076
-8.5484e+00,-0.00292,-0.00668
-8.5407e+00,-0.00316,0.001
-8.5330e+00,-0.00332,-0.00732
-8.5253e+00,-0.0034,0.00124
-8.5177e+00,-0.00348,-0.00788
-8.5100e+00,-0.0034,-0.0006
-8.5023e+00,-0.00316,-0.00596
-8.4946e+00,-0.00356,0.00036
-8.4869e+00,-0.00356,-0.00764
-8.4793e+00,-0.0038,0.00092
-8.4716e+00,-0.00348,-0.00756
-8.4639e+00,-0.00324,0.00252
-8.4562e+00,-0.00316,-0.00876
-8.4485e+00,-0.00308,0.00196
-8.4409e+00,-0.00276,-0.00812
-8.4332e+00,-0.00276,0.00116
-8.4255e+00,-0.00244,-0.00756
-8.4178e+00,-0.00292,0.0002
-8.4101e+00,-0.00268,-0.00564
-8.4025e+00,-0.00284,0.00252
-8.3948e+00,-0.00276,-0.00748
-8.3871e+00,-0.00284,0.00012
-8.3794e+00,-0.00252,-0.00476
-8.3717e+00,-0.00284,0.00028
-8.3641e+00,-0.00268,-0.00572
-8.3564e+00,-0.00332,0.00132
-8.3487e+00,-0.00276,-0.00724
-8.3410e+00,-0.00292,0.001
-8.3333e+00,-0.003,-0.00684
-8.3257e+00,-0.00308,0.00148
-8.3180e+00,-0.00316,-0.00772
-8.3103e+00,-0.00308,-0.00012
-8.3026e+00,-0.00268,-0.0062
-8.2949e+00,-0.00364,-0.00052
-8.2873e+00,-0.00348,-0.00532
-8.2796e+00,-0.00308,0.00076
-8.2719e+00,-0.00364,-0.00756
-8.2642e+00,-0.0034,0.00108
-8.2565e+00,-0.003,-0.007
-8.2488e+00,-0.00356,-0.00028
-8.2412e+00,-0.00316,-0.00596
-8.2335e+00,-0.003,4e-05
-8.2258e+00,-0.00244,-0.0058
-8.2181e+00,-0.00252,0.00212
-8.2104e+00,-0.00268,-0.00756
-8.2028e+00,-0.00276,0.00028
-8.1951e+00,-0.00284,-0.00532
-8.1874e+00,-0.00244,-0.00172
-8.1797e+00,-0.00292,-0.00396
-8.1720e+00,-0.00308,0.00172
-8.1644e+00,-0.00244,-0.00732
-8.1567e+00,-0.00316,0.00252
-8.1490e+00,-0.003,-0.00868
-8.1413e+00,-0.00308,0.00148
-8.1336e+00,-0.003,-0.00684
-8.1260e+00,-0.003,0.00012
-8.1183e+00,-0.00276,-0.00604
-8.1106e+00,-0.00308,-4e-05
-8.1029e+00,-0.0034,-0.00612
-8.0952e+00,-0.00372,-0.00012
-8.0876e+00,-0.00388,-0.00668
-8.0799e+00,-0.00388,0.00052
-8.0722e+00,-0.00396,-0.00764
-8.0645e+00,-0.00284,0.00044
-8.0568e+00,-0.00332,-0.00732
-8.0492e+00,-0.00372,0.0018
-8.0415e+00,-0.00364,-0.00908
-8.0338e+00,-0.00388,-0.00052
-8.0261e+00,-0.00396,-0.007
-8.0184e+00,-0.00348,0.00044
-8.0108e+00,-0.00356,-0.00708
-8.0031e+00,-0.00324,0.0022
-7.9954e+00,-0.00332,-0.00812
-7.9877e+00,-0.00308,-0.0018
-7.9800e+00,-0.00332,-0.0042
-7.9724e+00,-0.003,0.00012
-7.9647e+00,-0.00284,-0.00652
-7.9570e+00,-0.00284,0.00068
-7.9493e+00,-0.00324,-0.0074
-7.9416e+00,-0.00308,0.00188
-7.9339e+00,-0.003,-0.00852
-7.9263e+00,-0.00348,0.0026
-7.9186e+00,-0.00348,-0.00876
-7.9109e+00,-0.00308,-0.00116
-7.9032e+00,-0.00364,-0.00604
-7.8955e+00,-0.00324,0.0018
-7.8879e+00,-0.00316,-0.00884
-7.8802e+00,-0.00308,0.00132
-7.8725e+00,-0.00316,-0.0082
-7.8648e+00,-0.00316,0.00156
-7.8571e+00,-0.00324,-0.00788
-7.8495e+00,-0.0034,0.00036
-7.8418e+00,-0.00356,-0.00772
-7.8341e+00,-0.0038,0.00124
-7.8264e+00,-0.00324,-0.00916
-7.8187e+00,-0.00396,0.0002
-7.8111e+00,-0.0034,-0.00772
-7.8034e+00,-0.00332,-0.00076
-7.7957e+00,-0.00388,-0.00612
-7.7880e+00,-0.00388,0.00116
-7.7803e+00,-0.00404,-0.0094
-7.7727e+00,-0.00372,0.00212
-7.7650e+00,-0.00332,-0.00884
-7.7573e+00,-0.00348,0.00068
-7.7496e+00,-0.00332,-0.00748
-7.7419e+00,-0.0034,-0.00036
-7.7343e+00,-0.00372,-0.00628
-7.7266e+00,-0.0034,-0.0006
-7.7189e+00,-0.00356,-0.00732
-7.7112e+00,-0.00332,-4e-05
-7.7035e+00,-0.00388,-0.00684
-7.6959e+00,-0.00356,0.001
-7.6882e+00,-0.00404,-0.00836
-7.6805e+00,-0.00316,0.00116
-7.6728e+00,-0.0038,-0.00844
-7.6651e+00,-0.00372,-0.00116
-7.6575e+00,-0.00356,-0.00596
-7.6498e+00,-0.00372,0.00172
-7.6421e+00,-0.00372,-0.00876
-7.6344e+00,-0.00404,-4e-05
-7.6267e+00,-0.0038,-0.00708
-7.6190e+00,-0.00348,4e-05
-7.6114e+00,-0.0034,-0.00764
-7.6037e+00,-0.00404,0.00068
-7.5960e+00,-0.00396,-0.009
-7.5883e+00,-0.00412,-0.0014
-7.5806e+00,-0.0042,-0.00652
-7.5730e+00,-0.00388,0.00068
-7.5653e+00,-0.00324,-0.00748
-7.5576e+00,-0.00364,0.00052
-7.5499e+00,-0.0034,-0.00796
-7.5422e+00,-0.00364,-0.0002
-7.5346e+00,-0.00316,-0.007
-7.5269e+00,-0.00356,0.00204
-7.5192e+00,-0.00364,-0.00972
-7.5115e+00,-0.0034,-0.001
-7.5038e+00,-0.00372,-0.00588
-7.4962e+00,-0.00372,0.0014
-7.4885e+00,-0.00324,-0.00852
-7.4808e+00,-0.00404,0.00028
-7.4731e+00,-0.0034,-0.00868
-7.4654e+00,-0.00348,0.00244
-7.4578e+00,-0.00364,-0.0094
-7.4501e+00,-0.00356,0.00148
-7.4424e+00,-0.0034,-0.00844
-7.4347e+00,-0.00356,0.00132
-7.4270e+00,-0.00372,-0.00788
-7.4194e+00,-0.00372,-0.00132
-7.4117e+00,-0.00324,-0.00676
-7.4040e+00,-0.00444,-0.00036
-7.3963e+00,-0.00364,-0.0074
-7.3886e+00,-0.00388,-0.00052
-7.3810e+00,-0.0038,-0.0074
-7.3733e+00,-0.00396,-0.00036
-7.3656e+00,-0.00388,-0.00796
-7.3579e+00,-0.00412,-0.00036
-7.3502e+00,-0.0038,-0.0078
-7.3425e+00,-0.00404,0.00204
-7.3349e+00,-0.00404,-0.01004
-7.3272e+00,-0.00388,0.00132
-7.3195e+00,-0.00412,-0.00908
-7.3118e+00,-0.00348,-4e-05
-7.3041e+00,-0.0038,-0.00772
-7.2965e+00,-0.00372,0.00036
-7.2888e+00,-0.0038,-0.00788
-7.2811e+00,-0.00364,0.00268
-7.2734e+00,-0.00436,-0.01076
-7.2657e+00,-0.00388,0.00108
-7.2581e+00,-0.0042,-0.00916
-7.2504e+00,-0.00436,-0.0006
-7.2427e+00,-0.00436,-0.00812
-7.2350e+00,-0.0046,0.00052
-7.2273e+00,-0.00484,-0.00932
-7.2197e+00,-0.00428,-0.00012
-7.2120e+00,-0.00452,-0.00932
-7.2043e+00,-0.0046,-0.001
-7.1966e+00,-0.00436,-0.00812
-7.1889e+00,-0.00532,-0.00084
-7.1813e+00,-0.0046,-0.00908
-7.1736e+00,-0.00452,0.00036
-7.1659e+00,-0.00476,-0.00932
-7.1582e+00,-0.00476,-0.001
-7.1505e+00,-0.00468,-0.00812
-7.1429e+00,-0.0046,-0.00012
-7.1352e+00,-0.0046,-0.00884
-7.1275e+00,-0.00468,-0.00084
-7.1198e+00,-0.0046,-0.00764
-7.1121e+00,-0.00452,-0.00012
-7.1045e+00,-0.00444,-0.00876
-7.0968e+00,-0.00412,0.00084
-7.0891e+00,-0.0046,-0.00996
-7.0814e+00,-0.00436,-0.00036
-7.0737e+00,-0.00492,-0.00956
-7.0661e+00,-0.00524,-0.00156
-7.0584e+00,-0.00484,-0.00804
-7.0507e+00,-0.00508,-0.0002
-7.0430e+00,-0.00516,-0.00988
-7.0353e+00,-0.00548,-0.00044
-7.0276e+00,-0.00476,-0.00844
-7.0200e+00,-0.00484,-0.00324
-7.0123e+00,-0.00444,-0.00588
-7.0046e+00,-0.00436,0.00268
-6.9969e+00,-0.00412,-0.0114
-6.9892e+00,-0.00436,0.0002
-6.9816e+00,-0.00484,-0.009
-6.9739e+00,-0.00484,0.00076
-6.9662e+00,-0.00484,-0.01012
-6.9585e+00,-0.00516,-0.00188
-6.9508e+00,-0.00532,-0.00804
-6.9432e+00,-0.00492,4e-05
-6.9355e+00,-0.00492,-0.01124
-6.9278e+00,-0.00468,-0.00132
-6.9201e+00,-0.0058,-0.00996
-6.9124e+00,-0.0054,-0.00132
-6.9048e+00,-0.00516,-0.00868
-6.8971e+00,-0.00524,-0.00188
-6.8894e+00,-0.00556,-0.00836
-6.8817e+00,-0.00564,-0.00148
-6.8740e+00,-0.00532,-0.00964
-6.8664e+00,-0.005,-0.0022
-6.8587e+00,-0.00532,-0.00868
-6.8510e+00,-0.00524,-0.0018
-6.8433e+00,-0.00508,-0.00884
-6.8356e+00,-0.0058,-0.00268
-6.8280e+00,-0.0054,-0.009
-6.8203e+00,-0.00548,-0.00436
-6.8126e+00,-0.00556,-0.00692
-6.8049e+00,-0.00556,-0.0014
-6.7972e+00,-0.00572,-0.01004
-6.7896e+00,-0.00564,-0.00044
-6.7819e+00,-0.0054,-0.011
-6.7742e+00,-0.00556,-0.00212
-6.7665e+00,-0.00548,-0.0086
-6.7588e+00,-0.00516,-0.00092
-6.7512e+00,-0.00588,-0.00956
-6.7435e+00,-0.0054,4e-05
-6.7358e+00,-0.00532,-0.0102
-6.7281e+00,-0.0054,-0.00204
-6.7204e+00,-0.0058,-0.00916
-6.7127e+00,-0.00556,-0.00148
-6.7051e+00,-0.00596,-0.00956
-6.6974e+00,-0.00604,-0.00316
-6.6897e+00,-0.00604,-0.00892
-6.6820e+00,-0.00596,-0.00156
-6.6743e+00,-0.00572,-0.00988
-6.6667e+00,-0.00604,-0.0006
-6.6590e+00,-0.00628,-0.01124
-6.6513e+00,-0.00628,-0.00172
-6.6436e+00,-0.00596,-0.01004
-6.6359e+00,-0.00588,-0.00076
-6.6283e+00,-0.00588,-0.01068
-6.6206e+00,-0.0058,-0.00444
-6.6129e+00,-0.00556,-0.00684
-6.6052e+00,-0.0058,-0.00212
-6.5975e+00,-0.00588,-0.0094
-6.5899e+00,-0.00604,-0.0034
-6.5822e+00,-0.00564,-0.00884
-6.5745e+00,-0.00604,-0.00052
-6.5668e+00,-0.00628,-0.01124
-6.5591e+00,-0.00612,-0.00092
-6.5515e+00,-0.00596,-0.01156
-6.5438e+00,-0.0062,-0.00236
-6.5361e+00,-0.00604,-0.0098
-6.5284e+00,-0.00548,-0.00212
-6.5207e+00,-0.00532,-0.00876
-6.5131e+00,-0.00604,-0.0022
-6.5054e+00,-0.00572,-0.00948
-6.4977e+00,-0.00604,-0.00132
-6.4900e+00,-0.0058,-0.0102
-6.4823e+00,-0.00548,-0.00164
-6.4747e+00,-0.00548,-0.0102
-6.4670e+00,-0.00548,-0.00108
-6.4593e+00,-0.00604,-0.01132
-6.4516e+00,-0.00596,-0.0018
-6.4439e+00,-0.00588,-0.01044
-6.4363e+00,-0.00548,-0.00276
-6.4286e+00,-0.00524,-0.00812
-6.4209e+00,-0.00556,-0.00052
-6.4132e+00,-0.0054,-0.00988
-6.4055e+00,-0.0062,-0.00132
-6.3978e+00,-0.00644,-0.01084
-6.3902e+00,-0.00588,-0.00124
-6.3825e+00,-0.0062,-0.01028
-6.3748e+00,-0.00588,-0.00356
-6.3671e+00,-0.00572,-0.0082
-6.3594e+00,-0.0062,-0.00252
-6.3518e+00,-0.00644,-0.00972
-6.3441e+00,-0.0058,-0.00156
-6.3364e+00,-0.00612,-0.00956
-6.3287e+00,-0.00556,-0.00308
-6.3210e+00,-0.00612,-0.0094
-6.3134e+00,-0.00588,-0.0014
-6.3057e+00,-0.00628,-0.01012
-6.2980e+00,-0.00572,-0.00116
-6.2903e+00,-0.00628,-0.01124
-6.2826e+00,-0.00668,-0.00332
-6.2750e+00,-0.00644,-0.00916
-6.2673e+00,-0.00636,-0.0022
-6.2596e+00,-0.00636,-0.01068
-6.2519e+00,-0.00676,-0.00244
-6.2442e+00,-0.00676,-0.01068
-6.2366e+00,-0.00668,-0.00412
-6.2289e+00,-0.00612,-0.00836
-6.2212e+00,-0.00668,-0.0038
-6.2135e+00,-0.00684,-0.00964
-6.2058e+00,-0.00692,-0.00276
-6.1982e+00,-0.00676,-0.01124
-6.1905e+00,-0.00676,-0.00164
-6.1828e+00,-0.00708,-0.01236
-6.1751e+00,-0.00756,-0.0022
-6.1674e+00,-0.00756,-0.01252
-6.1598e+00,-0.0078,-0.00444
-6.1521e+00,-0.0078,-0.01124
-6.1444e+00,-0.00764,-0.00364
-6.1367e+00,-0.00764,-0.01132
-6.1290e+00,-0.00788,-0.00332
-6.1214e+00,-0.00852,-0.01356
-6.1137e+00,-0.0082,-0.00324
-6.1060e+00,-0.0082,-0.01276
-6.0983e+00,-0.00804,-0.00332
-6.0906e+00,-0.00788,-0.01164
-6.0829e+00,-0.00788,-0.00436
-6.0753e+00,-0.00788,-0.01076
-6.0676e+00,-0.00748,-0.00228
-6.0599e+00,-0.00732,-0.01204
-6.0522e+00,-0.00748,-0.00188
-6.0445e+00,-0.007,-0.0118
-6.0369e+00,-0.00716,-0.00588
-6.0292e+00,-0.00684,-0.00876
-6.0215e+00,-0.0074,-0.00268
-6.0138e+00,-0.00732,-0.01156
-6.0061e+00,-0.00732,-0.00244
-5.9985e+00,-0.00756,-0.01292
-5.9908e+00,-0.00764,-0.00364
-5.9831e+00,-0.00724,-0.01116
-5.9754e+00,-0.00676,-0.00428
-5.9677e+00,-0.00676,-0.01004
-5.9601e+00,-0.00708,-0.00188
-5.9524e+00,-0.00764,-0.01356
-5.9447e+00,-0.00756,-0.00364
-5.9370e+00,-0.00796,-0.01164
-5.9293e+00,-0.00764,-0.00284
-5.9217e+00,-0.00764,-0.01204
-5.9140e+00,-0.00748,-0.00324
-5.9063e+00,-0.00764,-0.01148
-5.8986e+00,-0.00748,-0.0042
-5.8909e+00,-0.00748,-0.0106
-5.8833e+00,-0.0078,-0.00132
-5.8756e+00,-0.00708,-0.01356
-5.8679e+00,-0.0078,-0.00244
-5.8602e+00,-0.00748,-0.01284
-5.8525e+00,-0.00764,-0.0046
-5.8449e+00,-0.00804,-0.01124
-5.8372e+00,-0.00836,-0.00612
-5.8295e+00,-0.00852,-0.01036
-5.8218e+00,-0.00956,-0.00548
-5.8141e+00,-0.00916,-0.01332
-5.8065e+00,-0.00932,-0.00444
-5.7988e+00,-0.00924,-0.01332
-5.7911e+00,-0.00908,-0.0046
-5.7834e+00,-0.00964,-0.01404
-5.7757e+00,-0.009,-0.0046
-5.7680e+00,-0.00956,-0.0146
-5.7604e+00,-0.00948,-0.00732
-5.7527e+00,-0.00972,-0.01244
-5.7450e+00,-0.00972,-0.00356
-5.7373e+00,-0.0094,-0.0146
-5.7296e+00,-0.009,-0.00692
-5.7220e+00,-0.0098,-0.01236
-5.7143e+00,-0.0094,-0.00388
-5.7066e+00,-0.0098,-0.01444
-5.6989e+00,-0.00924,-0.00484
-5.6912e+00,-0.00956,-0.01436
-5.6836e+00,-0.00996,-0.0066
-5.6759e+00,-0.00948,-0.01316
-5.6682e+00,-0.00948,-0.00628
-5.6605e+00,-0.00916,-0.013
-5.6528e+00,-0.0102,-0.00852
-5.6452e+00,-0.0102,-0.01148
-5.6375e+00,-0.01028,-0.0054
-5.6298e+00,-0.01012,-0.01468
-5.6221e+00,-0.01036,-0.00492
-5.6144e+00,-0.0098,-0.0158
-5.6068e+00,-0.01012,-0.00484
-5.5991e+00,-0.01028,-0.01388
-5.5914e+00,-0.0102,-0.00596
-5.5837e+00,-0.00948,-0.0138
-5.5760e+00,-0.00988,-0.00572
-5.5684e+00,-0.01012,-0.01444
-5.5607e+00,-0.00964,-0.00612
-5.5530e+00,-0.00988,-0.01292
-5.5453e+00,-0.00972,-0.00284
-5.5376e+00,-0.00972,-0.01604
-5.5300e+00,-0.0094,-0.00556
-5.5223e+00,-0.00924,-0.013
-5.5146e+00,-0.0098,-0.00572
-5.5069e+00,-0.0094,-0.01412
-5.4992e+00,-0.00932,-0.00436
-5.4916e+00,-0.00956,-0.0154
-5.4839e+00,-0.00948,-0.00428
-5.4762e+00,-0.00972,-0.01492
-5.4685e+00,-0.009,-0.00484
-5.4608e+00,-0.00932,-0.01356
-5.4531e+00,-0.00884,-0.00708
-5.4455e+00,-0.00956,-0.01148
-5.4378e+00,-0.00916,-0.00412
-5.4301e+00,-0.00932,-0.01412
-5.4224e+00,-0.00972,-0.00492
-5.4147e+00,-0.00924,-0.01452
-5.4071e+00,-0.00964,-0.00612
-5.3994e+00,-0.00892,-0.01196
-5.3917e+00,-0.00972,-0.00676
-5.3840e+00,-0.00916,-0.01204
-5.3763e+00,-0.00924,-0.00412
-5.3687e+00,-0.00868,-0.01412
-5.3610e+00,-0.00892,-0.00564
-5.3533e+00,-0.00916,-0.0118
-5.3456e+00,-0.00924,-0.0066
-5.3379e+00,-0.00972,-0.01276
-5.3303e+00,-0.00964,-0.00524
-5.3226e+00,-0.00972,-0.01324
-5.3149e+00,-0.00948,-0.00556
-5.3072e+00,-0.00916,-0.01276
-5.2995e+00,-0.00908,-0.00316
-5.2919e+00,-0.00892,-0.01524
-5.2842e+00,-0.00948,-0.0046
-5.2765e+00,-0.0094,-0.0142
-5.2688e+00,-0.00916,-0.00476
-5.2611e+00,-0.00948,-0.01404
-5.2535e+00,-0.00996,-0.00716
-5.2458e+00,-0.00972,-0.01236
-5.2381e+00,-0.00996,-0.00468
-5.2304e+00,-0.00964,-0.01468
-5.2227e+00,-0.01036,-0.00524
-5.2151e+00,-0.00996,-0.01484
-5.2074e+00,-0.01052,-0.00636
-5.1997e+00,-0.00988,-0.01436
-5.1920e+00,-0.0102,-0.00468
-5.1843e+00,-0.01044,-0.01628
-5.1767e+00,-0.00972,-0.0054
-5.1690e+00,-0.0106,-0.01516
-5.1613e+00,-0.0098,-0.00604
-5.1536e+00,-0.00996,-0.01436
-5.1459e+00,-0.01028,-0.00404
-5.1382e+00,-0.01004,-0.01492
-5.1306e+00,-0.00972,-0.00628
-5.1229e+00,-0.00988,-0.01356
-5.1152e+00,-0.00972,-0.0074
-5.1075e+00,-0.01012,-0.013
-5.0998e+00,-0.01004,-0.00524
-5.0922e+00,-0.0102,-0.01516
-5.0845e+00,-0.01012,-0.00812
-5.0768e+00,-0.01004,-0.01276
-5.0691e+00,-0.01012,-0.00852
-5.0614e+00,-0.0102,-0.0114
-5.0538e+00,-0.01036,-0.00684
-5.0461e+00,-0.01036,-0.01428
-5.0384e+00,-0.01052,-0.00564
-5.0307e+00,-0.01012,-0.01436
-5.0230e+00,-0.0106,-0.00604
-5.0154e+00,-0.0106,-0.01476
-5.0077e+00,-0.01116,-0.00788
-5.0000e+00,-0.01068,-0.01348
-4.9923e+00,-0.01084,-0.00524
-4.9846e+00,-0.01092,-0.01516
-4.9770e+00,-0.01108,-0.0062
-4.9693e+00,-0.01116,-0.01524
-4.9616e+00,-0.011,-0.00916
-4.9539e+00,-0.01172,-0.01388
-4.9462e+00,-0.01132,-0.00588
-4.9386e+00,-0.0114,-0.01604
-4.9309e+00,-0.011,-0.00316
-4.9232e+00,-0.01148,-0.01764
-4.9155e+00,-0.01092,-0.00668
-4.9078e+00,-0.01124,-0.015
